"treatment","outcome"
1,2.60302506066153
0,1.88587821736778
1,2.55152103490446
0,1.78259838029357
0,1.90150703256581
1,2.55964692377574
0,2.24236576145138
1,2.40149542139765
1,1.64291231692604
1,1.56694081516203
1,2.22601752369061
0,2.56917570576053
1,2.24701711892821
0,2.0392068211166
1,2.65877410812044
0,1.49544601819997
0,1.54652408074245
0,1.68558975794745
0,2.42653887690297
1,1.54256549086432
1,2.21617593733299
0,2.02474752028377
0,2.12657619505886
0,1.97984530197681
1,2.02322790643518
1,2.03001012284424
0,1.97970366474895
1,1.9767438040605
0,2.02339376222363
0,2.23365124463281
1,1.75725041059274
1,2.66459300829722
0,2.21002029084358
1,1.8402732834791
0,2.36111208008742
1,2.2788430330859
1,2.46210350900957
1,2.50582160112964
0,2.05980202312456
0,1.5126428873666
0,1.86655180526473
0,1.97445233716894
0,1.9505164359789
0,2.29171224169808
0,2.19904153312629
1,2.50175912481215
1,2.0301639672542
0,1.90855467415107
1,2.16771290216625
1,2.02358794818286
0,2.091787323352
0,1.90358870131966
0,1.53171348285068
0,2.70125692445197
0,1.6274838867612
1,2.98574581415594
1,2.32745796183624
1,2.0658442566811
1,2.51772557807357
1,2.73666042297032
0,2.12054573358284
0,2.37450384734495
0,1.99728023061127
1,2.56784008717894
0,2.05479096087882
0,1.95546128373061
1,2.24726119408611
1,2.40825874439922
0,1.55509341135554
1,1.80744152583105
1,2.27839767075084
1,1.96917095907432
0,1.41493508103895
0,2.44297323125338
1,2.17039511813684
0,1.5411443117141
0,2.11874517315372
1,2.49977747184001
1,1.98249667459932
1,2.06395659230838
0,1.81964769424122
1,2.24701061344647
1,2.63923205044304
0,1.85384563230672
1,2.45659106616801
1,2.08097522289677
1,1.85995737751852
0,2.09778874066855
1,2.31951327469481
1,2.24552507607126
0,2.72060229559493
0,2.25726017696004
1,1.92039375253274
1,1.60418655217466
1,2.2819803028041
0,1.82748823697722
1,2.15557274797633
1,2.18488217254218
0,2.28929317131728
1,2.31897146130759
0,1.61981125653937
0,2.04000107121221
0,1.75598063866929
1,1.90326332074857
0,2.19329119154367
1,2.39254821319018
1,2.0782871750875
1,1.876467852458
0,1.48183531077448
1,2.39415313584199
1,1.93042721358517
0,2.45453369982657
0,1.68888025000973
1,1.95040302749534
0,2.40006915714644
0,1.48785854895545
0,1.87202516890948
1,2.72437850729322
0,2.67927672064851
1,2.44477827262809
1,2.19809712303049
0,1.79736025759223
0,1.65659461446029
1,2.71136178989071
1,2.05670274347991
1,2.13715968985964
1,3.38811264566086
0,1.79299488685339
0,2.19886110361128
0,2.36477429270028
0,1.82770848233986
1,2.48616999087479
1,2.42228666420556
1,2.43794959192318
1,2.86869582277919
1,2.5687838101023
1,2.09996259796927
0,1.527915817873
0,2.09915889365281
1,2.39172828553428
1,1.94196501085352
0,2.06148565311771
0,2.12143537853152
0,2.28936693228056
1,3.21644380559849
1,2.34211305010668
0,2.03580252603971
1,1.90788134038048
0,2.58985829978387
0,2.40703525601826
1,1.90136528791599
1,1.64933834917851
0,1.71098022284898
0,2.17494449713057
0,1.56797963623631
1,2.58103058850975
0,1.87451583955704
1,2.13991174679831
0,1.48311233147521
0,1.81193531056345
1,3.10730025960508
0,2.18635756400958
0,1.86797988259408
0,1.99377768514367
0,2.18378059943932
1,2.16271151016083
0,2.45396064705234
1,2.5141044814264
0,2.37562562924125
0,1.76766106042734
1,2.49247688257623
1,2.85980464475132
0,1.8966052026528
1,2.19761361477795
0,2.13828588881618
1,2.31347569079163
0,1.96785109325289
0,1.92793591573453
1,2.64377583368733
1,2.47000735659938
1,2.25903041556637
1,2.40239545655162
1,1.97120028925116
1,2.3023610241958
0,1.84614698032279
1,2.61640752429568
1,2.75629253869804
0,1.86655404883161
1,2.05836624469116
1,2.85289157465084
1,2.54318962314822
0,2.2866112281605
0,1.67535864725157
0,2.49031717839253
1,2.15135853359152
1,1.74707817812721
0,2.51542753434539
0,1.6933662263672
0,1.95976367794109
1,2.15270238395488
0,2.2736357446158
1,1.73495871563138
1,2.13191706393382
1,2.61588045370309
0,1.94246567760932
0,2.2642706478656
1,2.30156506421844
0,2.4545849673084
0,1.75708857097993
0,2.69620905542271
1,2.08127957951109
0,2.25529531453797
0,1.2602289883513
0,2.58020580822422
0,2.17968741100443
0,2.44093751293918
1,2.56813518388527
0,2.01844801750759
0,2.45181450747666
1,2.42672971492058
0,2.09572299255145
0,2.15814969683657
1,2.30029943396064
1,2.54086308264846
1,2.19646118661999
1,2.25249296472433
0,1.87379419996454
1,2.67047276096054
0,2.5982252822461
1,2.0939455664376
0,2.21697419227371
1,2.31031733962592
0,1.667973585202
1,1.48135708241097
0,1.09745485229015
0,1.98166904420026
1,2.2431015276355
0,2.16608306549929
1,2.38312416587652
0,2.02497636962921
0,1.82152180617266
1,2.27196362471564
0,1.57294414718997
0,2.25629717628612
0,1.67333106711079
0,1.84204072085512
0,2.17102886192608
1,2.00351960374852
1,2.53839353318856
0,1.87953722110672
0,1.60207625080059
1,2.26156603631482
0,2.04320462487413
1,1.92496469802435
1,2.71206731354734
1,2.47831755875388
1,2.39419097890278
1,1.88571397979699
1,2.13272012511118
1,3.14313117824415
0,2.21034512360375
1,2.01674403513256
0,1.95198945045829
1,2.24164829159888
0,1.66021160639687
1,2.80419452228229
1,2.05884539458026
0,1.85432874409564
1,2.04562373035206
1,2.16799313021224
0,2.04362743724291
0,2.18052605512709
0,2.25342009984501
0,2.11483343181121
1,1.64745939615773
1,2.14704214082285
1,2.83370809406581
1,2.7013330372205
0,1.32911182552292
0,1.75925203930209
0,1.93064095350643
0,1.96949704059734
1,2.25023451235802
1,2.64622777421387
0,2.05494934077619
1,2.2623373124039
0,1.98900459976387
1,2.30292921117995
1,2.21356888949876
0,2.07884647997767
1,2.00588157218161
0,1.82691942342334
0,1.68833820948222
1,1.79576370064637
0,2.16459470097657
1,1.82965392846144
1,2.28446926070144
1,2.6252399504216
0,1.34944977256592
1,1.87388310918084
0,2.01758402802336
1,1.93306517337185
1,1.9548426230497
0,2.14436163619357
1,1.89918110119482
1,2.55338656049253
1,2.32507595877567
0,2.49316167015569
0,2.05748338316279
1,2.65170699631162
1,2.24776617290892
0,1.75923479807544
0,2.47318815678259
0,2.22144625432834
1,2.11441751176574
0,2.08662961672477
1,3.05695687684158
1,1.59721936305307
0,2.35551546372966
0,2.12344002478946
1,3.18928634549076
0,2.15929071183156
1,2.17844485224228
0,1.9483085920674
0,1.95941848841932
1,1.7544182052156
0,1.8707847836498
1,2.34709508547649
1,2.99457608018881
0,2.58024033940498
1,2.17920455906692
1,2.9138409760172
1,2.40648926991633
1,2.27085431252634
0,2.31738803675745
0,1.9036364002533
1,1.65536418822197
1,2.2917995345659
1,2.13819375150191
0,1.7935797184294
0,1.73030684449969
1,1.72222674007959
0,2.43217677492477
0,2.62609342980785
1,1.9601466628548
0,2.21985500687089
1,2.96968781143399
0,2.39845250298782
1,2.48781036196008
0,2.20271493957552
0,1.89684806447595
1,2.38346691709
0,2.16500437085196
1,1.77692568269122
1,1.41254964036209
1,2.09561709473711
1,2.12216041720255
1,1.61191844020634
0,2.62085917326992
1,2.29894043675949
0,1.94107422215271
0,1.40619105086745
1,2.11937559763594
1,2.70146120918728
0,1.39435071657633
0,1.55643806750647
1,2.45461443103706
1,2.5496185225206
0,1.98092327250049
1,2.08834015351822
0,1.92381483848455
1,2.33843671254732
1,2.12012697121418
1,1.95452446144678
0,1.86659012146261
0,1.73229597965895
1,2.42861168063621
1,2.43651947263392
1,2.12281630245688
0,1.95312222639859
1,2.05250816781485
0,2.26111113037236
0,1.63525915860939
0,1.79218153773716
1,2.02895680309527
1,2.28613243975241
0,2.08020655639553
0,2.13100651573384
0,1.89601013543488
1,2.60200945941756
0,1.77463349108911
0,1.89333353259413
0,1.63404367637568
1,1.67360295018578
1,2.18136954084141
1,2.33372055462412
1,1.99270737946191
0,1.7162803981371
0,1.95790113974066
0,1.65703131193014
0,1.94876472110393
0,2.16480454714499
1,2.4116670635437
1,2.11929365004942
1,1.76177474475069
0,1.87993957109144
0,1.73327850621937
1,1.81530572630573
0,1.44250227575365
0,1.91010289215561
0,2.35336657513565
0,2.31769937435253
1,2.02910209304497
0,1.5697200372292
1,1.94923567673179
1,2.23365461869199
0,1.90765183858756
0,1.63987564030768
1,2.41210225549853
0,2.21003266288247
1,2.82161005254257
1,2.20040512649605
1,2.39162008475601
0,1.83379681476461
1,2.18893034024966
0,2.01388112618716
1,2.09470763000381
0,1.32567591352636
1,2.72839690049831
0,2.47585863265609
0,2.03069870544635
1,2.59985610453698
0,1.94210888543561
0,1.56475862953858
1,2.46487506484103
1,1.99386215950889
0,2.09602703583636
1,1.89539910562694
0,2.18634253816924
1,2.84831532792269
1,1.79613710980872
0,1.95237168724865
0,1.96180179950132
1,2.21427338026811
0,1.89850617011493
1,2.72513173643526
0,2.13284863539516
0,2.50533155655207
1,2.23394528797335
1,2.07061751075047
1,2.49491996203371
0,2.39446198258513
1,1.80174363645335
1,1.8706912517677
1,2.74116912829581
1,2.61355303324555
0,2.29036899725322
0,1.54214515851183
1,2.21832941471591
0,1.6697004580104
1,2.44826637832503
0,2.01544892310207
0,2.52014544319252
0,1.7822200072422
1,2.84242915371311
1,2.12775689325811
0,2.56538410221657
0,1.73507510379637
1,2.06420264584539
1,2.01557318155811
1,2.73828508246076
1,1.97359974363197
0,2.02902847669336
1,2.492589336814
1,2.40082803951277
1,2.38140659649966
1,1.78659447326776
0,1.989760906006
0,2.36331129432861
0,1.85546969291644
0,1.77988510178825
0,2.29351685383042
1,1.92453362429401
0,1.98012091596436
1,2.2889118496787
0,1.8281730610417
0,2.20348301592752
1,2.35800444423766
0,1.69647977019368
1,2.87056909366032
0,1.78338714999349
0,2.3042838095243
1,2.718547178651
0,1.84279799216715
0,2.04178933580106
0,2.15553973718063
1,1.65185541602586
1,2.13498010288646
1,2.30048325932791
1,2.60807383118356
1,2.21870787905945
1,2.20289712783757
0,1.78508786276955
0,1.77934434266651
0,2.00762463629902
0,1.44132001811143
0,2.57474087109581
1,1.96858479704616
1,2.94369861221087
0,2.36664543573085
1,2.10313268847225
1,1.87501406450628
0,2.44123913026217
0,2.06936135252202
0,1.98918427519435
1,1.81213180457545
1,2.65171771350465
1,1.86494434635821
0,2.26679413775621
1,2.48966792938852
0,1.91697040919075
1,2.43503672420125
1,2.06105218036695
1,2.67039436450867
0,2.15251109383963
1,1.98442321845719
0,2.02513562381441
1,3.30433250268516
0,2.14548452772545
0,1.95095677383559
0,1.55439998721655
1,2.78205577116292
1,2.2619260378923
0,2.2377668337435
0,1.72203047788435
0,1.90733056430583
0,1.85575621964358
1,2.10376973481589
1,2.17014764432791
1,2.14677053307626
1,2.14388352996295
0,1.78007474790795
1,2.0022751771676
1,2.05967566022586
0,2.41150218472174
0,2.10112787161333
0,2.07551354720219
1,1.84801422228837
0,1.80531935109139
1,2.9286021372117
1,2.14944913794534
1,1.85352107483743
1,2.14070939184777
1,2.32276370539742
1,2.46826188165172
0,1.74175104201148
1,2.31499751996334
1,2.68207612816591
0,1.90014305581363
1,1.98839934325252
1,2.542376538856
0,1.6012557907463
0,1.92499907721548
1,2.22947163350538
0,1.98043338716308
0,2.21325300702334
1,2.36610798644538
0,1.88569076283877
1,2.40141032453167
0,1.91951907591884
1,2.19440855685675
0,2.26582123360293
1,2.75385651165402
1,2.62932210125424
0,1.57947846963005
1,1.57806258426056
0,2.06554556008847
0,2.5687410310641
1,1.41443001985505
1,1.65646628435537
1,2.48759865539685
0,2.48751960528354
0,1.81705392674267
0,1.92227067348284
0,1.33590009104117
0,1.46722777102576
0,2.23601650825181
0,1.85547864862336
1,2.01091612200287
1,2.60703682469821
1,2.3275599818988
1,2.56393893774639
0,1.83376318883601
0,2.19163639374145
0,2.16885101435868
1,2.00689796517627
1,2.44615805056116
1,2.50629297729535
0,1.96056728126356
0,2.65820685377504
0,2.30363812611485
0,1.40848074168226
0,1.85070000872164
0,2.09396217225672
0,1.66860714272437
0,1.92612024626293
1,2.16641579436069
0,1.76601255637739
0,2.36249180103365
0,2.20108440194161
0,2.16706521998
1,2.07476517622325
1,2.44504198296665
0,1.40166844792291
0,1.42611726827952
1,2.28743805610345
1,1.63503962270735
1,2.35297641276204
0,1.92801340008213
1,2.5647973896873
0,2.20360549567485
1,1.73949585018393
0,1.55686958732061
1,2.58510562333909
0,2.02639973087394
0,1.93855018608999
1,2.55867581784879
0,1.8519958185303
1,2.14954775176732
1,2.60023462770705
0,2.00822881328719
1,2.69789180211716
1,2.03175563224752
1,2.23628841373294
0,2.55367377907729
0,2.57231625492924
1,2.76557222615848
0,1.99532312858982
0,1.68945031402508
0,2.29491133427541
1,1.77096033756523
1,2.11436256608182
0,2.14047559433445
1,2.04211508757842
1,2.03970031846979
1,2.85592253147747
0,2.25074117012135
0,2.43667949598667
1,1.93030029214341
1,2.45983062393878
1,1.63430920527813
1,2.14742161260542
0,2.46992153435359
1,2.01746251328595
0,1.73091118653844
0,1.5670305187846
1,2.08215333404387
0,1.46277307012749
0,1.99310458870055
1,1.34946469239018
0,2.36847632963571
1,1.56139617490417
0,2.08215687996381
0,2.00570752914608
0,1.66078779378573
1,1.93981513026602
1,2.07819125683192
1,2.68718935123913
1,2.68686214678636
1,2.00548533969423
1,2.04361811855343
1,2.73943706996701
1,2.9390770398577
0,1.99204012873254
0,1.99545246654418
0,1.84532827893987
0,1.97424533764393
0,1.70267118727685
0,1.64478001522799
1,2.330640711955
1,1.9245000010503
0,1.99894215066904
0,2.07259303869732
1,2.88290465354831
0,2.18924463995911
1,2.2268215767299
0,1.56928267623222
0,1.70720797306555
1,2.3643555093477
1,2.54389039246697
0,2.76331699363533
1,2.96027769651727
1,2.53635058607368
1,2.21939838184803
0,1.70455765622797
0,2.23782479281058
0,1.89934937768503
1,2.14128473458881
0,1.87877500368541
0,1.88368971153216
1,2.44288485899889
1,1.86717107142894
1,2.6495748106287
1,2.4811693569796
0,2.14105296171096
1,2.44454600146414
1,2.27419269686587
1,2.30146070541389
0,2.38142239063203
1,2.75066468470252
0,2.20594795402618
0,2.5174174237484
1,2.44705063881487
1,2.9151042775521
1,2.157321753906
0,1.64599927111495
1,2.00283296975784
0,2.4432747210437
1,2.85627467585734
0,2.21480864420749
0,1.73976388719703
0,1.78464012710696
1,2.64922926782036
0,2.27106076849989
0,2.18821795483684
1,2.51598737628298
1,2.18336451712886
0,1.45326075844033
0,2.2226197296377
0,2.08684716132597
1,2.49635786880183
1,2.24683508446154
1,2.28885324386546
1,2.16150131889023
1,2.60425332135806
0,1.31065974676796
0,2.05242928012917
1,2.27538812627948
0,2.23575887031235
1,2.02408061243433
0,1.71409955129454
1,2.26187792433872
0,2.17318430640888
0,1.93128489174405
0,2.04913676168826
1,2.18716242494996
1,2.33168076823801
1,1.34501953600367
1,2.800815377895
0,2.07175048614062
0,2.39678302026664
1,1.91144133353048
1,2.79002152612544
0,2.14794749447186
1,2.46776240372017
1,1.57325162785596
1,2.16216091528248
1,1.90413736354485
1,2.3909596700921
0,1.84601061109601
0,2.02747477335567
1,1.74035562451909
1,2.19652728438124
0,2.01522375804535
0,1.56636090532847
1,2.34623905686274
1,2.45057463373672
0,1.85796448321396
1,2.41367874678521
0,2.17975297110717
0,2.02114204091598
0,1.73502083341456
0,1.80641571245826
0,2.03386524776507
0,2.19021007141509
1,3.0595961679926
0,2.62418907948975
0,1.87596468873337
0,1.6947281192994
0,2.25345585533373
1,2.58488461792502
0,2.07816971074997
0,1.75588682238341
0,2.13783729701928
0,2.03599470662691
0,1.98915856787086
1,1.85312798986439
0,2.26189492598727
0,1.17273598514138
1,2.07566049565308
0,1.3238742638894
1,2.18116877032028
1,2.30648910396162
0,2.16024364427987
0,1.99534839788142
1,1.98979777730558
1,2.22291999261919
1,2.46419096304136
0,2.18312103277392
1,2.34179774515402
1,2.3735358273766
0,1.82059632949192
0,2.43208688520509
1,2.28215147527055
0,1.4186775298203
1,2.60881599321852
0,2.0578683130886
0,1.54187625375173
1,1.97845427074424
1,2.5527502781892
1,2.6564048586828
1,2.08549938627365
0,1.68253283353188
1,2.46306769841852
1,2.36626958785705
1,1.67821128072444
0,2.6345168549353
1,2.24639117430188
0,1.7999013719023
0,1.7094534341313
1,2.56000068374116
1,2.67341470375474
1,2.09345182789537
1,2.37268159663305
0,2.02460261276411
0,2.31155249411237
0,2.21497167264686
0,2.15647198654923
0,2.78930214746309
1,2.08216689574225
1,1.9482835120933
1,2.2969620010194
1,2.06811009319696
0,1.97835234400782
1,1.88848614238447
1,1.72468501572916
0,2.6828515809065
0,1.62480784938124
0,2.17061445489905
1,1.75897353224342
1,2.45322708249512
1,2.3950079639719
1,2.40752698015578
0,1.67186256312342
0,2.12471501104323
1,2.43795305384169
1,1.9221580192007
1,1.97366844269303
1,2.2925885834284
0,2.01858281447225
0,2.18397426780204
1,2.48844637742139
1,2.24832084392965
0,1.61971472178274
1,2.23366367168329
1,2.78454654775219
1,2.68170496079099
1,2.13001212893781
0,1.64261151788518
1,2.11908951071153
1,2.42704070388206
1,2.42817748821295
1,2.3421481307704
1,2.52169932689048
0,1.94867938478096
1,2.35382970292839
0,2.07017272484828
0,1.73562145203507
0,1.16447648323481
0,1.11331113436296
0,1.95965564139585
0,2.37653592571502
1,2.50238041865658
0,1.79824115368304
1,2.2035464712784
1,1.78301613308686
0,2.03238776033254
0,2.10562256569562
0,1.66132759933523
1,2.38322853108591
1,2.68660896047337
0,1.96192199414381
0,1.91347769569473
1,2.68632610680851
1,2.00721967926263
0,2.22425417442552
0,2.06348549335594
1,2.47684858319227
0,1.98894060694395
1,2.53776576117212
1,1.95976702925225
1,2.63716588843834
0,1.91209058609399
0,2.01416475335921
1,3.1447247654834
0,2.34060073770144
0,2.16056026081556
1,2.22454953156853
1,1.98169189248047
0,1.94176246478347
1,2.07668312312119
0,1.9532835597343
1,1.73012294013801
1,2.29147291587803
1,2.52899188199756
1,2.4445013359078
0,2.47414929698836
1,2.63045725738537
1,1.87088667210492
0,1.76517401219368
1,2.45649945083295
0,1.56341770101425
0,2.4903180672883
0,2.15187450250781
1,1.65957619418023
0,1.93495956004121
1,2.14075323111604
1,2.04982681194134
1,2.46390175810514
1,2.28281545047023
0,2.27089324119325
0,1.71876887060727
1,1.94858690759669
1,2.44365022659202
1,2.38756962791696
0,1.62984844551126
1,2.17022616391147
1,2.89346970716338
1,2.2884173338489
0,2.42185526071123
1,1.95285749527594
1,2.76673162191264
1,2.38264189598821
1,2.02939302418115
0,2.16203553153205
1,2.30079420629348
0,1.71753053839544
1,2.37465964676892
1,2.29365063909222
0,1.53748765611282
0,1.80342638804729
0,2.14680303868097
1,2.55299747737849
1,2.68337711957636
0,2.26356700160627
0,1.95076362480577
0,1.37961934854228
0,1.644933392624
0,2.08306437675964
1,2.6892052074411
1,2.3319574434326
1,2.37112764760924
0,2.45548339603762
0,1.71084656520107
0,2.46506817412408
0,2.19844533695742
0,2.13100329914566
1,2.40524869147049
1,2.42792143095587
0,1.51419491994943
0,2.09735832327165
1,2.25402413050347
1,2.3294044883519
0,2.35034526442726
1,2.5495219349461
1,2.87165630637675
1,2.40636467476143
1,2.30996458132947
1,2.21098790898947
1,2.57773032585583
0,2.28213228095551
0,1.89964645129756
1,2.54098538923157
1,2.14280735924869
0,2.01725771387589
1,2.29828691830308
0,2.58678650548586
1,2.6075594374169
1,2.57525037744533
0,2.52934814309955
0,2.19190426715178
0,2.22838702024212
0,1.80759550604538
1,2.22407574891221
0,1.95177611200734
0,2.01554983465536
0,1.79809732162573
0,1.84535517117931
0,1.53065863058226
0,1.8144270071211
1,2.02138811818082
1,1.62509439231086
1,2.55106938046259
1,2.10089582996379
1,2.03539934071063
0,1.96505981109218
1,2.3240937804685
0,1.84962956929138
0,2.12267402510421
0,2.06999927675935
1,1.87219759856146
1,1.9193448786306
0,1.98939776434656
0,1.35772547408102
1,2.94087911368847
0,2.01261859068689
1,2.16916847481167
0,1.60805886886094
0,2.04423554420907
0,1.80296488330093
1,1.65466959889893
0,1.11181999454832
0,1.97231553652997
0,2.16766915197685
1,2.12981515098745
0,2.39511254127691
0,1.96999432233573
0,2.46284629095447
1,2.19262607500487
0,1.85368824044761
1,2.27484828564518
1,2.37025667279186
1,2.18154904938559
0,1.78396961765253
0,1.35863236096476
0,2.52369410900204
0,2.05286443779276
0,1.85769639826525
1,2.54584528197653
0,1.3775150139529
0,2.5967879688199
1,2.22706263846324
1,2.47685221011053
0,1.84122779609335
1,2.39846540920209
0,2.21527126361484
1,2.4680546462342
0,1.6967539973318
1,1.89378045692535
0,2.52923156504414
0,1.87045440615844
1,2.34647942377273
1,2.18487054550096
0,1.47114424475528
1,2.89588059536779
0,1.9489687581328
0,2.2308756551379
0,1.86124115959462
1,2.06071589965241
0,2.29174658815407
1,2.01839691318529
1,2.80378828635568
0,1.53796437420384
0,1.78373723781507
1,2.32620412457872
0,2.42787765123405
1,1.85081212118073
1,1.91904538493135
1,2.53002568677419
0,1.84289403008543
0,2.21130029651791
1,2.04629893415681
1,2.10626709846707
0,2.00988884248163
1,2.34683846528983
0,1.97321206671308
0,2.03793474046074
1,2.43531058124838
0,1.75052156099915
0,1.66577213515771
1,2.09716953279093
0,2.06839407164629
0,1.99662848591567
0,2.1702424502999
0,2.34984316431623
1,2.47575204792762
1,2.48966289873202
0,1.63044860293815
1,2.26691263852453
1,1.9172254865625
1,1.67660160374989
1,2.89727942168488
0,1.78975930278686
1,2.66879115830296
1,1.80218044611947
1,1.81865411860305
1,2.07297654120514
1,2.63194396621538
0,1.88154560406161
1,2.14828151065778
0,1.70599157723385
0,2.13911305924273
1,2.51921315794305
1,2.37039959492928
0,1.95358843162798
0,1.67363837069657
0,1.70795182808951
1,2.76824905565451
0,1.76460686406027
0,2.19926817257628
1,2.41071804700111
1,1.77890584327913
1,2.04450444920142
1,2.16866130295072
1,2.84439123246732
0,1.71378994191974
1,2.29846184379467
1,2.08681485347059
1,2.24432815810759
0,2.126676658672
1,1.88013821516685
0,1.97673994683216
1,2.76047162917043
1,2.61876795829362
0,1.62422999860872
1,2.27678733750791
0,1.98905966781946
0,1.69701008224114
0,1.87882678508404
0,1.77681305769282
0,1.9758094121701
0,2.55290410428903
0,1.90239953721378
1,2.80790553172433
0,2.29270170236022
1,2.24830596118331
0,1.60004500516577
1,1.88323991797182
1,1.87165332915961
1,2.24151405381559
1,2.53672254096402
1,2.600808618302
1,2.51210520161796
1,2.5103622438552
1,2.40421186981785
1,2.60843262483863
0,1.75491387073317
0,1.38273569315127
0,1.92896024327271
0,1.91105112925425
0,2.19582053876583
1,2.46374871795164
1,2.60615471923985
1,1.82385776370664
0,2.26502367871333
1,2.53464472073246
1,1.71968503252501
1,1.98423020740705
0,1.96766852501132
1,2.5775273804655
0,1.50836796820622
0,2.19280025052624
1,2.59021782431865
0,2.14540476225294
0,2.28759458033056
1,1.34485540874787
1,2.30158047500485
1,1.96212376490676
0,2.61074015455756
0,2.37450700804254
0,1.97741229628483
1,2.62260757371751
1,1.97343548152978
0,2.09521659676285
1,2.02509985093785
0,2.16828601428268
1,2.421685050553
0,1.83716522871647
1,2.44573467302316
0,2.07750242340977
1,1.79320197311517
0,2.05226277781127
0,1.98775130702183
0,1.90312969783896
0,2.24703079586766
1,1.89939061635428
1,2.34839908789419
1,2.88404921421976
0,1.90681521538492
1,3.31001629165299
1,2.49606698023866
1,2.39286549183909
0,1.64102419915529
0,1.48866941976014
1,2.3816686275495
1,2.19276855759218
0,2.46968705932299
1,1.97228891525226
0,2.40540306842116
0,2.73615696738778
1,2.18279463271535
1,2.24899525436653
1,2.61396499593434
1,2.36905030345755
0,1.86949786489136
0,1.70244569376885
1,2.441734476408
1,2.30096115734271
0,2.35923065560137
1,2.11488794037823
0,2.52094554404271
1,2.6551358701565
0,1.93298873441868
0,1.83550343624209
0,1.85815887582331
1,2.23978017038638
1,2.84593068511833
0,1.63164038687348
0,2.21256063653064
0,1.84118618304601
1,2.34286365731339
0,2.22215937241099
0,2.27862102594066
1,2.42824248995562
1,2.63951556627905
0,1.86878081595815
0,1.86012121472489
1,2.36094167643051
0,1.60882601101251
1,3.00460688734471
0,2.35182883577817
1,2.90262772906167
0,1.8321383310851
1,1.66871133774396
0,1.38626673773103
0,1.77016050266439
1,2.22764388354209
0,2.3273080586177
0,2.17060698279448
0,1.68439820190572
0,1.62896766638424
0,1.84990595318486
0,1.57858833929177
0,1.74117618845339
0,2.036623281192
0,2.65227142176651
0,2.09819286836208
0,1.77881992025123
1,2.43325912376201
0,1.94641787251922
0,1.60167100684373
1,2.27948563907785
1,2.36256936730174
1,1.82180771111213
0,1.90770354007697
1,2.30837860383735
0,2.25951130949565
0,2.19508130199094
1,2.91773078417782
0,1.76043524300445
1,2.8726992393338
0,1.95240731560143
0,2.3441454198251
0,1.51279917322434
1,1.87370008795075
1,1.91361407128583
0,1.78033704467284
0,2.19591160241354
1,1.75167619982806
1,2.01012921578172
1,2.38635831039555
0,1.36400712792392
1,2.43045669761121
0,2.38147836716047
1,2.42084858090346
1,2.52688002593333
1,1.89497567361978
0,2.22198210692569
0,2.66341368874235
0,2.11458411578559
0,1.58198678174102
1,2.31503168391905
1,2.3506718450607
1,2.07148451908275
1,2.42852589817546
0,2.2667579314087
1,2.79017187193748
0,2.16976540568006
0,1.74140691393552
1,2.75995692664354
0,2.53517868663627
1,2.2057363459397
1,1.80175744949356
1,1.93354981435682
0,1.28883099618468
0,2.10514022478601
0,1.6851393919562
1,3.00937006930562
0,2.34165589104138
1,1.85491478769812
1,2.57809236027382
1,2.46649887013153
0,2.38023305441371
1,2.74758318735341
0,2.12809596463496
1,1.89523489366133
1,2.54246644813591
0,2.47690317147073
1,3.11454490238321
1,2.54635092253308
1,1.78155559550491
0,1.65910050636541
0,1.97077334360847
0,2.07685879546237
1,2.92517635456273
1,2.34909339010362
1,2.85803907034052
0,1.6406560978055
1,1.29416113099613
0,2.35773052340098
0,1.58343443962545
0,1.4788787857298
1,2.4763243419453
1,2.78892984419937
0,2.22306972029104
0,1.9367365510263
1,1.87937143432062
0,1.62972693766472
0,1.85263890345258
0,2.03353156678103
0,2.04472550997329
1,1.23820264759288
0,2.19097064991605
0,2.15828379029676
1,2.12612776249142
0,2.14452763108125
1,2.23433004381566
0,1.35159494665173
1,2.40766975621337
0,1.96265871419927
1,2.09115988612265
0,2.13975670591307
0,1.6650364381322
1,2.12055722147221
1,2.40931438103741
0,1.45211884172369
0,1.88807299415803
1,1.8845264626892
1,2.55024710171638
0,2.1993853367171
1,1.66476812337141
1,2.2473453439229
1,2.09786656825589
0,1.08175493177444
0,1.94156223120316
0,1.54782865283331
1,1.91727002418347
1,2.41131630623889
1,2.53938747908348
1,2.52865432655539
0,1.50302846361419
0,2.13961153955566
1,2.70306386632153
0,2.42343772033459
1,1.99649956916184
1,2.58582076767905
1,2.61622058011895
1,2.59259281092819
0,2.44310788883033
0,2.41864565803509
0,2.33483255334466
1,2.28160254478055
0,2.11348325419878
0,2.44751785948582
1,2.00606832430873
0,1.89656137371823
0,1.59697929161877
0,2.01847578372055
0,2.26077098581023
0,1.4977972778404
1,1.89945665750245
1,2.48064292028985
1,3.33355600011158
0,2.0130152670696
0,2.20448395925734
0,1.92087957726522
0,1.98614034594702
1,1.43363734192518
1,2.37968329629777
0,2.00672189456897
1,1.60385440996502
0,1.60482996599439
1,2.30047069136635
0,2.29030121370809
0,1.82290316995334
0,1.63431150430628
0,1.40712132913617
0,1.37723403350814
0,2.06982166246703
1,2.38143167726902
0,2.3431355818015
0,2.07132160803126
1,2.54622699565153
1,2.34418794537692
0,1.72814737063519
1,2.00584885597959
1,1.99359440744861
1,1.85666102688941
0,2.64257302242214
1,2.39808969625986
